year,type,place,weight_lbs,est_weight,ott,city,state,state_code,latitude,longitude,nearest_station,TMIN_AVG,TMAX_AVG,PRCP_AVG,TEMP_DIFF_AVG,TMIN_STDEV,TMAX_STDEV,PRCP_STDEV,TEMP_DIFF_STDEV,TEMP_BELOW_MAX,TEMP_ABOVE_MIN
2014,Giant Watermelon,63.0,171.0,183.0,187.0,Sharpsville,Pennsylvania,PA,41.2591667,-80.4722222,USC00364325,116.94771241830065,238.0653594771242,49.34640522875817,121.11764705882354,47.416518170258314,44.097928284464444,107.65394853426845,35.006943141489174,153,133
2014,Giant Watermelon,80.0,161.0,159.0,178.0,Sharpsville,Pennsylvania,PA,41.2591667,-80.4722222,USC00364325,116.94771241830065,238.0653594771242,49.34640522875817,121.11764705882354,47.416518170258314,44.097928284464444,107.65394853426845,35.006943141489174,153,133
2014,Giant Pumpkin,4.0,2058.0,1886.0,462.0,Napa,California,CA,38.2972222,-122.28444440000001,USC00046074,128.27814569536423,283.03973509933775,0.9139072847682119,154.76158940397352,19.944308775654033,37.949243434654846,5.7421719437288345,40.800932768630275,142,151
2014,Giant Pumpkin,7.0,2002.0,1757.0,447.0,Napa,California,CA,38.2972222,-122.28444440000001,USC00046074,128.27814569536423,283.03973509933775,0.9139072847682119,154.76158940397352,19.944308775654033,37.949243434654846,5.7421719437288345,40.800932768630275,142,151
2014,Giant Pumpkin,46.0,1707.0,1723.0,443.0,Napa,California,CA,38.2972222,-122.28444440000001,USC00046074,128.27814569536423,283.03973509933775,0.9139072847682119,154.76158940397352,19.944308775654033,37.949243434654846,5.7421719437288345,40.800932768630275,142,151
2014,Giant Pumpkin,48.0,1698.0,1545.0,422.0,Napa,California,CA,38.2972222,-122.28444440000001,USC00046074,128.27814569536423,283.03973509933775,0.9139072847682119,154.76158940397352,19.944308775654033,37.949243434654846,5.7421719437288345,40.800932768630275,142,151
2014,Giant Pumpkin,102.0,1533.0,1463.0,413.0,Napa,California,CA,38.2972222,-122.28444440000001,USC00046074,128.27814569536423,283.03973509933775,0.9139072847682119,154.76158940397352,19.944308775654033,37.949243434654846,5.7421719437288345,40.800932768630275,142,151
2014,Giant Pumpkin,120.0,1493.0,1372.0,402.0,Napa,California,CA,38.2972222,-122.28444440000001,USC00046074,128.27814569536423,283.03973509933775,0.9139072847682119,154.76158940397352,19.944308775654033,37.949243434654846,5.7421719437288345,40.800932768630275,142,151
2014,Giant Pumpkin,184.0,1394.0,1450.0,411.0,Napa,California,CA,38.2972222,-122.28444440000001,USC00046074,128.27814569536423,283.03973509933775,0.9139072847682119,154.76158940397352,19.944308775654033,37.949243434654846,5.7421719437288345,40.800932768630275,142,151
2014,Giant Pumpkin,185.0,1393.0,1313.0,395.0,Napa,California,CA,38.2972222,-122.28444440000001,USC00046074,128.27814569536423,283.03973509933775,0.9139072847682119,154.76158940397352,19.944308775654033,37.949243434654846,5.7421719437288345,40.800932768630275,142,151
2014,Giant Pumpkin,217.0,1342.0,1287.0,392.0,Napa,California,CA,38.2972222,-122.28444440000001,USC00046074,128.27814569536423,283.03973509933775,0.9139072847682119,154.76158940397352,19.944308775654033,37.949243434654846,5.7421719437288345,40.800932768630275,142,151
2014,Giant Pumpkin,229.0,1328.0,1245.0,387.0,Napa,California,CA,38.2972222,-122.28444440000001,USC00046074,128.27814569536423,283.03973509933775,0.9139072847682119,154.76158940397352,19.944308775654033,37.949243434654846,5.7421719437288345,40.800932768630275,142,151
2014,Giant Pumpkin,244.0,1308.0,1364.0,401.0,Napa,California,CA,38.2972222,-122.28444440000001,USC00046074,128.27814569536423,283.03973509933775,0.9139072847682119,154.76158940397352,19.944308775654033,37.949243434654846,5.7421719437288345,40.800932768630275,142,151
2014,Giant Pumpkin,257.0,1292.0,1162.0,377.0,Napa,California,CA,38.2972222,-122.28444440000001,USC00046074,128.27814569536423,283.03973509933775,0.9139072847682119,154.76158940397352,19.944308775654033,37.949243434654846,5.7421719437288345,40.800932768630275,142,151
2014,Giant Pumpkin,291.0,1246.5,1407.0,406.0,Napa,California,CA,38.2972222,-122.28444440000001,USC00046074,128.27814569536423,283.03973509933775,0.9139072847682119,154.76158940397352,19.944308775654033,37.949243434654846,5.7421719437288345,40.800932768630275,142,151
2014,Giant Pumpkin,337.0,1188.0,1212.0,383.0,Napa,California,CA,38.2972222,-122.28444440000001,USC00046074,128.27814569536423,283.03973509933775,0.9139072847682119,154.76158940397352,19.944308775654033,37.949243434654846,5.7421719437288345,40.800932768630275,142,151
2014,Giant Pumpkin,344.0,1180.0,1296.0,393.0,Napa,California,CA,38.2972222,-122.28444440000001,USC00046074,128.27814569536423,283.03973509933775,0.9139072847682119,154.76158940397352,19.944308775654033,37.949243434654846,5.7421719437288345,40.800932768630275,142,151
2014,Giant Pumpkin,409.0,1104.0,1154.0,376.0,Napa,California,CA,38.2972222,-122.28444440000001,USC00046074,128.27814569536423,283.03973509933775,0.9139072847682119,154.76158940397352,19.944308775654033,37.949243434654846,5.7421719437288345,40.800932768630275,142,151
2014,Giant Pumpkin,678.0,847.5,859.0,338.0,Napa,California,CA,38.2972222,-122.28444440000001,USC00046074,128.27814569536423,283.03973509933775,0.9139072847682119,154.76158940397352,19.944308775654033,37.949243434654846,5.7421719437288345,40.800932768630275,142,151
2014,Giant Pumpkin,1442.0,304.0,0.0,0.0,Napa,California,CA,38.2972222,-122.28444440000001,USC00046074,128.27814569536423,283.03973509933775,0.9139072847682119,154.76158940397352,19.944308775654033,37.949243434654846,5.7421719437288345,40.800932768630275,142,151
2014,Giant Squash,19.0,1007.0,971.0,353.0,Napa,California,CA,38.2972222,-122.28444440000001,USC00046074,128.27814569536423,283.03973509933775,0.9139072847682119,154.76158940397352,19.944308775654033,37.949243434654846,5.7421719437288345,40.800932768630275,142,151
2014,Tomato,184.0,2.3,,,Napa,California,CA,38.2972222,-122.28444440000001,USC00046074,128.27814569536423,283.03973509933775,0.9139072847682119,154.76158940397352,19.944308775654033,37.949243434654846,5.7421719437288345,40.800932768630275,142,151
2014,Giant Watermelon,142.0,100.0,0.0,0.0,Napa,California,CA,38.2972222,-122.28444440000001,USC00046074,128.27814569536423,283.03973509933775,0.9139072847682119,154.76158940397352,19.944308775654033,37.949243434654846,5.7421719437288345,40.800932768630275,142,151
2014,Giant Watermelon,206.0,57.0,0.0,0.0,Napa,California,CA,38.2972222,-122.28444440000001,USC00046074,128.27814569536423,283.03973509933775,0.9139072847682119,154.76158940397352,19.944308775654033,37.949243434654846,5.7421719437288345,40.800932768630275,142,151
2014,Giant Pumpkin,6.0,2008.0,1890.0,462.0,New Concord,Ohio,OH,39.9936111,-81.7341667,USC00331197,144.77124183006535,265.27450980392155,32.673202614379086,120.50326797385621,46.82322533406426,39.225434031028904,70.90058180903729,35.24017671691728,153,145
2014,Giant Pumpkin,230.0,1323.5,1264.0,389.0,Kimbolton,Ohio,OH,40.1527778,-81.57222220000001,USC00331197,144.77124183006535,265.27450980392155,32.673202614379086,120.50326797385621,46.82322533406426,39.225434031028904,70.90058180903729,35.24017671691728,153,145
2014,Giant Pumpkin,293.0,1242.0,1338.0,398.0,Kimbolton,Ohio,OH,40.1527778,-81.57222220000001,USC00331197,144.77124183006535,265.27450980392155,32.673202614379086,120.50326797385621,46.82322533406426,39.225434031028904,70.90058180903729,35.24017671691728,153,145
2014,Giant Pumpkin,555.0,966.0,0.0,0.0,New Concord,Ohio,OH,39.9936111,-81.7341667,USC00331197,144.77124183006535,265.27450980392155,32.673202614379086,120.50326797385621,46.82322533406426,39.225434031028904,70.90058180903729,35.24017671691728,153,145
2014,Giant Watermelon,3.0,272.5,267.0,213.0,New Concord,Ohio,OH,39.9936111,-81.7341667,USC00331197,144.77124183006535,265.27450980392155,32.673202614379086,120.50326797385621,46.82322533406426,39.225434031028904,70.90058180903729,35.24017671691728,153,145
2014,Giant Watermelon,3.0,272.5,281.0,217.0,New Concord,Ohio,OH,39.9936111,-81.7341667,USC00331197,144.77124183006535,265.27450980392155,32.673202614379086,120.50326797385621,46.82322533406426,39.225434031028904,70.90058180903729,35.24017671691728,153,145
2014,Giant Watermelon,16.0,231.5,239.0,205.0,New Concord,Ohio,OH,39.9936111,-81.7341667,USC00331197,144.77124183006535,265.27450980392155,32.673202614379086,120.50326797385621,46.82322533406426,39.225434031028904,70.90058180903729,35.24017671691728,153,145
2014,Giant Pumpkin,8.0,1970.0,1783.0,450.0,Walnut Grove,California,CA,38.2422222,-121.51055559999999,USC00045032,149.0,322.4157303370786,1.2247191011235956,173.41573033707866,51.50728103870364,36.00877701994211,11.553976892069324,56.442208776436274,67,89
2014,Giant Pumpkin,12.0,1928.0,1979.0,473.0,Walnut Grove,California,CA,38.2422222,-121.51055559999999,USC00045032,149.0,322.4157303370786,1.2247191011235956,173.41573033707866,51.50728103870364,36.00877701994211,11.553976892069324,56.442208776436274,67,89
2014,Giant Pumpkin,35.0,1740.0,1701.0,440.0,Walnut Grove,California,CA,38.2422222,-121.51055559999999,USC00045032,149.0,322.4157303370786,1.2247191011235956,173.41573033707866,51.50728103870364,36.00877701994211,11.553976892069324,56.442208776436274,67,89
2014,Giant Pumpkin,124.0,1482.5,1509.0,418.0,Herald,California,CA,38.2958333,-121.24333329999999,USC00045032,149.0,322.4157303370786,1.2247191011235956,173.41573033707866,51.50728103870364,36.00877701994211,11.553976892069324,56.442208776436274,67,89
2014,Giant Pumpkin,136.0,1471.0,1450.0,411.0,Walnut Grove,California,CA,38.2422222,-121.51055559999999,USC00045032,149.0,322.4157303370786,1.2247191011235956,173.41573033707866,51.50728103870364,36.00877701994211,11.553976892069324,56.442208776436274,67,89
2014,Giant Pumpkin,164.0,1427.0,1342.0,399.0,Walnut Grove,California,CA,38.2422222,-121.51055559999999,USC00045032,149.0,322.4157303370786,1.2247191011235956,173.41573033707866,51.50728103870364,36.00877701994211,11.553976892069324,56.442208776436274,67,89
2014,Giant Pumpkin,724.0,813.0,0.0,0.0,Galt,California,CA,38.2547222,-121.2988889,USC00045032,149.0,322.4157303370786,1.2247191011235956,173.41573033707866,51.50728103870364,36.00877701994211,11.553976892069324,56.442208776436274,67,89
2014,Giant Pumpkin,1194.0,474.0,472.0,276.0,Galt,California,CA,38.2547222,-121.2988889,USC00045032,149.0,322.4157303370786,1.2247191011235956,173.41573033707866,51.50728103870364,36.00877701994211,11.553976892069324,56.442208776436274,67,89
2014,Tomato,246.0,1.36,,,Herald,California,CA,38.2958333,-121.24333329999999,USC00045032,149.0,322.4157303370786,1.2247191011235956,173.41573033707866,51.50728103870364,36.00877701994211,11.553976892069324,56.442208776436274,67,89
2014,Giant Watermelon,45.0,190.0,0.0,0.0,Herald,California,CA,38.2958333,-121.24333329999999,USC00045032,149.0,322.4157303370786,1.2247191011235956,173.41573033707866,51.50728103870364,36.00877701994211,11.553976892069324,56.442208776436274,67,89
2014,Giant Pumpkin,14.0,1900.0,1890.0,462.0,Farmington,New Hampshire,NH,43.3897222,-71.0655556,USW00054791,118.27450980392157,242.05882352941177,28.908496732026144,123.7843137254902,43.4098029333476,49.33801716810773,86.9456393595813,37.444861423950066,153,130
2014,Giant Pumpkin,22.0,1832.5,1697.0,440.0,New Richmond,Wisconsin,WI,45.1230556,-92.5363889,USC00470486,120.75816993464052,227.7058823529412,51.87581699346405,106.94771241830065,48.481416155247565,49.94100234446921,129.29842675506424,28.539167649517726,153,124
2014,Giant Pumpkin,26.0,1781.0,1697.0,440.0,New Richmond,Wisconsin,WI,45.1230556,-92.5363889,USC00470486,120.75816993464052,227.7058823529412,51.87581699346405,106.94771241830065,48.481416155247565,49.94100234446921,129.29842675506424,28.539167649517726,153,124
2014,Giant Pumpkin,126.0,1481.0,1287.0,392.0,New Richmond,Wisconsin,WI,45.1230556,-92.5363889,USC00470486,120.75816993464052,227.7058823529412,51.87581699346405,106.94771241830065,48.481416155247565,49.94100234446921,129.29842675506424,28.539167649517726,153,124
2014,Giant Pumpkin,129.0,1479.0,1228.0,385.0,New Richmond,Wisconsin,WI,45.1230556,-92.5363889,USC00470486,120.75816993464052,227.7058823529412,51.87581699346405,106.94771241830065,48.481416155247565,49.94100234446921,129.29842675506424,28.539167649517726,153,124
2014,Giant Pumpkin,167.0,1420.0,1291.0,393.0,New Richmond,Wisconsin,WI,45.1230556,-92.5363889,USC00470486,120.75816993464052,227.7058823529412,51.87581699346405,106.94771241830065,48.481416155247565,49.94100234446921,129.29842675506424,28.539167649517726,153,124
2014,Giant Pumpkin,205.0,1360.5,1275.0,391.0,New Richmond,Wisconsin,WI,45.1230556,-92.5363889,USC00470486,120.75816993464052,227.7058823529412,51.87581699346405,106.94771241830065,48.481416155247565,49.94100234446921,129.29842675506424,28.539167649517726,153,124
2014,Giant Pumpkin,334.0,1189.5,1212.0,383.0,New Richmond,Wisconsin,WI,45.1230556,-92.5363889,USC00470486,120.75816993464052,227.7058823529412,51.87581699346405,106.94771241830065,48.481416155247565,49.94100234446921,129.29842675506424,28.539167649517726,153,124
2014,Giant Pumpkin,335.0,1189.0,1203.0,382.0,New Richmond,Wisconsin,WI,45.1230556,-92.5363889,USC00470486,120.75816993464052,227.7058823529412,51.87581699346405,106.94771241830065,48.481416155247565,49.94100234446921,129.29842675506424,28.539167649517726,153,124
2014,Giant Pumpkin,380.0,1127.5,1065.0,365.0,New Richmond,Wisconsin,WI,45.1230556,-92.5363889,USC00470486,120.75816993464052,227.7058823529412,51.87581699346405,106.94771241830065,48.481416155247565,49.94100234446921,129.29842675506424,28.539167649517726,153,124
2014,Giant Pumpkin,1389.0,342.5,0.0,0.0,Hammond,Wisconsin,WI,44.978888899999994,-92.4355556,USC00470486,120.75816993464052,227.7058823529412,51.87581699346405,106.94771241830065,48.481416155247565,49.94100234446921,129.29842675506424,28.539167649517726,153,124
2014,Giant Pumpkin,30.0,1756.0,1467.0,413.0,Stoughton,Wisconsin,WI,42.9169444,-89.2177778,USC00478229,124.3921568627451,247.58169934640523,35.30718954248366,123.18954248366013,46.24366746037515,47.21237214899635,93.97286009701165,35.630182288628276,153,135
2014,Giant Pumpkin,506.0,1015.0,986.0,355.0,Stoughton,Wisconsin,WI,42.9169444,-89.2177778,USC00478229,124.3921568627451,247.58169934640523,35.30718954248366,123.18954248366013,46.24366746037515,47.21237214899635,93.97286009701165,35.630182288628276,153,135
2014,Giant Pumpkin,796.0,754.0,693.0,314.0,Stoughton,Wisconsin,WI,42.9169444,-89.2177778,USC00478229,124.3921568627451,247.58169934640523,35.30718954248366,123.18954248366013,46.24366746037515,47.21237214899635,93.97286009701165,35.630182288628276,153,135
2014,Giant Squash,109.0,415.5,406.0,263.0,Stoughton,Wisconsin,WI,42.9169444,-89.2177778,USC00478229,124.3921568627451,247.58169934640523,35.30718954248366,123.18954248366013,46.24366746037515,47.21237214899635,93.97286009701165,35.630182288628276,153,135
2014,Tomato,75.0,3.97,,,Stoughton,Wisconsin,WI,42.9169444,-89.2177778,USC00478229,124.3921568627451,247.58169934640523,35.30718954248366,123.18954248366013,46.24366746037515,47.21237214899635,93.97286009701165,35.630182288628276,153,135
2014,Giant Watermelon,56.0,179.0,0.0,0.0,Stoughton,Wisconsin,WI,42.9169444,-89.2177778,USC00478229,124.3921568627451,247.58169934640523,35.30718954248366,123.18954248366013,46.24366746037515,47.21237214899635,93.97286009701165,35.630182288628276,153,135
2014,Giant Watermelon,94.0,140.0,0.0,0.0,Stoughton,Wisconsin,WI,42.9169444,-89.2177778,USC00478229,124.3921568627451,247.58169934640523,35.30718954248366,123.18954248366013,46.24366746037515,47.21237214899635,93.97286009701165,35.630182288628276,153,135
2014,Giant Watermelon,107.0,132.6,139.0,169.0,Stoughton,Wisconsin,WI,42.9169444,-89.2177778,USC00478229,124.3921568627451,247.58169934640523,35.30718954248366,123.18954248366013,46.24366746037515,47.21237214899635,93.97286009701165,35.630182288628276,153,135
2014,Giant Watermelon,152.0,93.0,0.0,0.0,Stoughton,Wisconsin,WI,42.9169444,-89.2177778,USC00478229,124.3921568627451,247.58169934640523,35.30718954248366,123.18954248366013,46.24366746037515,47.21237214899635,93.97286009701165,35.630182288628276,153,135
2014,Giant Pumpkin,33.0,1751.5,1762.0,447.0,Plainville,Connecticut,CT,41.6744444,-72.85861109999998,USC00060973,127.81699346405229,254.62745098039215,30.986928104575163,126.81045751633987,41.191056436743104,45.71707649873656,90.57753199157938,34.46026537798107,153,142
2014,Giant Pumpkin,103.0,1532.5,1545.0,422.0,Plainville,Connecticut,CT,41.6744444,-72.85861109999998,USC00060973,127.81699346405229,254.62745098039215,30.986928104575163,126.81045751633987,41.191056436743104,45.71707649873656,90.57753199157938,34.46026537798107,153,142
2014,Giant Pumpkin,106.0,1524.5,1381.0,403.0,Plainville,Connecticut,CT,41.6744444,-72.85861109999998,USC00060973,127.81699346405229,254.62745098039215,30.986928104575163,126.81045751633987,41.191056436743104,45.71707649873656,90.57753199157938,34.46026537798107,153,142
2014,Giant Pumpkin,38.0,1731.0,1567.0,425.0,Mountain Green,Utah,UT,41.143055600000004,-111.79083329999999,USC00426869,74.81699346405229,255.62091503267973,15.607843137254902,180.80392156862746,40.01914638948934,58.20494717352638,42.41527705384205,43.972637847381485,149,133
2014,Giant Pumpkin,43.0,1718.0,1684.0,438.0,Circleville,Ohio,OH,39.60055560000001,-82.9461111,USC00331592,140.05228758169935,264.8954248366013,22.15032679738562,124.84313725490196,46.549604392246415,41.56655465361873,55.27904942935933,31.855784744247416,153,143
2014,Giant Pumpkin,80.0,1621.0,1493.0,416.0,Circleville,Ohio,OH,39.60055560000001,-82.9461111,USC00331592,140.05228758169935,264.8954248366013,22.15032679738562,124.84313725490196,46.549604392246415,41.56655465361873,55.27904942935933,31.855784744247416,153,143
2014,Giant Pumpkin,596.0,919.0,914.0,346.0,Circleville,Ohio,OH,39.60055560000001,-82.9461111,USC00331592,140.05228758169935,264.8954248366013,22.15032679738562,124.84313725490196,46.549604392246415,41.56655465361873,55.27904942935933,31.855784744247416,153,143
2014,Tomato,207.0,2.0,,,Circleville,Ohio,OH,39.60055560000001,-82.9461111,USC00331592,140.05228758169935,264.8954248366013,22.15032679738562,124.84313725490196,46.549604392246415,41.56655465361873,55.27904942935933,31.855784744247416,153,143
2014,Giant Watermelon,33.0,208.5,0.0,0.0,Circleville,Ohio,OH,39.60055560000001,-82.9461111,USC00331592,140.05228758169935,264.8954248366013,22.15032679738562,124.84313725490196,46.549604392246415,41.56655465361873,55.27904942935933,31.855784744247416,153,143
2014,Giant Watermelon,114.0,126.5,113.0,157.0,Ashville,Ohio,OH,39.7155556,-82.9530556,USC00331592,140.05228758169935,264.8954248366013,22.15032679738562,124.84313725490196,46.549604392246415,41.56655465361873,55.27904942935933,31.855784744247416,153,143
2014,Giant Pumpkin,44.0,1717.0,1658.0,435.0,Halifax,Pennsylvania,PA,40.46805560000001,-76.93222220000001,USC00362071,126.7516339869281,250.23529411764707,43.20261437908497,123.48366013071896,44.11755842211025,40.01344588251792,109.48896600722182,32.67485444238578,153,138
2014,Giant Pumpkin,90.0,1579.0,1454.0,412.0,Halifax,Pennsylvania,PA,40.46805560000001,-76.93222220000001,USC00362071,126.7516339869281,250.23529411764707,43.20261437908497,123.48366013071896,44.11755842211025,40.01344588251792,109.48896600722182,32.67485444238578,153,138
2014,Giant Pumpkin,358.0,1160.0,1428.0,409.0,Halifax,Pennsylvania,PA,40.46805560000001,-76.93222220000001,USC00362071,126.7516339869281,250.23529411764707,43.20261437908497,123.48366013071896,44.11755842211025,40.01344588251792,109.48896600722182,32.67485444238578,153,138
2014,Giant Pumpkin,395.0,1115.0,1220.0,384.0,Halifax,Pennsylvania,PA,40.46805560000001,-76.93222220000001,USC00362071,126.7516339869281,250.23529411764707,43.20261437908497,123.48366013071896,44.11755842211025,40.01344588251792,109.48896600722182,32.67485444238578,153,138
2014,Tomato,9.0,6.16,,,Halifax,Pennsylvania,PA,40.46805560000001,-76.93222220000001,USC00362071,126.7516339869281,250.23529411764707,43.20261437908497,123.48366013071896,44.11755842211025,40.01344588251792,109.48896600722182,32.67485444238578,153,138
2014,Tomato,25.0,5.05,,,Halifax,Pennsylvania,PA,40.46805560000001,-76.93222220000001,USC00362071,126.7516339869281,250.23529411764707,43.20261437908497,123.48366013071896,44.11755842211025,40.01344588251792,109.48896600722182,32.67485444238578,153,138
2014,Tomato,58.0,4.48,,,Halifax,Pennsylvania,PA,40.46805560000001,-76.93222220000001,USC00362071,126.7516339869281,250.23529411764707,43.20261437908497,123.48366013071896,44.11755842211025,40.01344588251792,109.48896600722182,32.67485444238578,153,138
2014,Tomato,62.0,4.42,,,Halifax,Pennsylvania,PA,40.46805560000001,-76.93222220000001,USC00362071,126.7516339869281,250.23529411764707,43.20261437908497,123.48366013071896,44.11755842211025,40.01344588251792,109.48896600722182,32.67485444238578,153,138
2014,Giant Pumpkin,49.0,1696.0,1597.0,428.0,Flat Rock,Michigan,MI,42.096388899999994,-83.2919444,USW00094847,142.66013071895424,250.49019607843138,37.12418300653595,107.83006535947712,43.05736128130839,44.25867706287705,117.06337241569075,28.86419901650003,153,136
2014,Giant Pumpkin,125.0,1482.0,1187.0,380.0,Flat Rock,Michigan,MI,42.096388899999994,-83.2919444,USW00094847,142.66013071895424,250.49019607843138,37.12418300653595,107.83006535947712,43.05736128130839,44.25867706287705,117.06337241569075,28.86419901650003,153,136
2014,Giant Pumpkin,559.0,957.0,948.0,350.0,New Boston,Michigan,MI,42.1625,-83.4030556,USW00094847,142.66013071895424,250.49019607843138,37.12418300653595,107.83006535947712,43.05736128130839,44.25867706287705,117.06337241569075,28.86419901650003,153,136
2014,Giant Pumpkin,51.0,1692.8,1338.0,398.0,Streator,Illinois,IL,41.1208333,-88.8352778,USC00118353,152.8724832214765,280.6308724832215,35.70469798657718,127.75838926174497,47.47549703575462,53.23803621386974,101.98168246729838,36.62605980510941,142,139
2014,Giant Pumpkin,60.0,1651.5,1515.0,419.0,Highland,Wisconsin,WI,43.0466667,-90.3797222,USW00014921,136.22,264.96,24.84,128.74,58.72788688507851,51.681637724169946,60.69309747028,46.59931013113806,149,133
2014,Giant Pumpkin,64.0,1647.5,1649.0,434.0,Highland,Wisconsin,WI,43.0466667,-90.3797222,USW00014921,136.22,264.96,24.84,128.74,58.72788688507851,51.681637724169946,60.69309747028,46.59931013113806,149,133
2014,Giant Pumpkin,243.0,1309.0,1097.0,369.0,Highland,Wisconsin,WI,43.0466667,-90.3797222,USW00014921,136.22,264.96,24.84,128.74,58.72788688507851,51.681637724169946,60.69309747028,46.59931013113806,149,133
2014,Giant Pumpkin,62.0,1649.0,1484.0,415.0,Sumner,Washington,WA,47.2033333,-122.23916670000001,USC00455224,113.44303797468355,228.49367088607596,19.569620253164558,115.0506329113924,25.34720276654374,46.67560539420926,57.106891124946635,39.70109432521891,79,63
2014,Giant Pumpkin,73.0,1627.5,1719.0,442.0,Sumner,Washington,WA,47.2033333,-122.23916670000001,USC00455224,113.44303797468355,228.49367088607596,19.569620253164558,115.0506329113924,25.34720276654374,46.67560539420926,57.106891124946635,39.70109432521891,79,63
2014,Giant Pumpkin,83.0,1609.5,1347.0,399.0,Puyallup,Washington,WA,47.1855556,-122.29166670000001,USC00455224,113.44303797468355,228.49367088607596,19.569620253164558,115.0506329113924,25.34720276654374,46.67560539420926,57.106891124946635,39.70109432521891,79,63
2014,Giant Pumpkin,145.0,1450.5,1279.0,391.0,Sumner,Washington,WA,47.2033333,-122.23916670000001,USC00455224,113.44303797468355,228.49367088607596,19.569620253164558,115.0506329113924,25.34720276654374,46.67560539420926,57.106891124946635,39.70109432521891,79,63
2014,Giant Pumpkin,158.0,1438.0,1338.0,398.0,Puyallup,Washington,WA,47.1855556,-122.29166670000001,USC00455224,113.44303797468355,228.49367088607596,19.569620253164558,115.0506329113924,25.34720276654374,46.67560539420926,57.106891124946635,39.70109432521891,79,63
2014,Giant Pumpkin,193.0,1383.5,1476.0,414.0,Sumner,Washington,WA,47.2033333,-122.23916670000001,USC00455224,113.44303797468355,228.49367088607596,19.569620253164558,115.0506329113924,25.34720276654374,46.67560539420926,57.106891124946635,39.70109432521891,79,63
2014,Giant Pumpkin,226.0,1333.0,1347.0,399.0,Sumner,Washington,WA,47.2033333,-122.23916670000001,USC00455224,113.44303797468355,228.49367088607596,19.569620253164558,115.0506329113924,25.34720276654374,46.67560539420926,57.106891124946635,39.70109432521891,79,63
2014,Giant Pumpkin,288.0,1250.0,1377.0,403.0,Bonney Lake,Washington,WA,47.1772222,-122.1852778,USC00455224,113.44303797468355,228.49367088607596,19.569620253164558,115.0506329113924,25.34720276654374,46.67560539420926,57.106891124946635,39.70109432521891,79,63
2014,Giant Pumpkin,377.0,1133.0,1113.0,371.0,Bonney Lake,Washington,WA,47.1772222,-122.1852778,USC00455224,113.44303797468355,228.49367088607596,19.569620253164558,115.0506329113924,25.34720276654374,46.67560539420926,57.106891124946635,39.70109432521891,79,63
2014,Giant Pumpkin,471.0,1049.0,971.0,353.0,Sumner,Washington,WA,47.2033333,-122.23916670000001,USC00455224,113.44303797468355,228.49367088607596,19.569620253164558,115.0506329113924,25.34720276654374,46.67560539420926,57.106891124946635,39.70109432521891,79,63
2014,Giant Pumpkin,669.0,856.0,809.0,331.0,Bonney Lake,Washington,WA,47.1772222,-122.1852778,USC00455224,113.44303797468355,228.49367088607596,19.569620253164558,115.0506329113924,25.34720276654374,46.67560539420926,57.106891124946635,39.70109432521891,79,63
2014,Giant Pumpkin,844.0,720.0,693.0,314.0,Puyallup,Washington,WA,47.1855556,-122.29166670000001,USC00455224,113.44303797468355,228.49367088607596,19.569620253164558,115.0506329113924,25.34720276654374,46.67560539420926,57.106891124946635,39.70109432521891,79,63
2014,Giant Pumpkin,1461.0,285.0,249.0,222.0,Graham,Washington,WA,47.05305560000001,-122.29305559999999,USC00455224,113.44303797468355,228.49367088607596,19.569620253164558,115.0506329113924,25.34720276654374,46.67560539420926,57.106891124946635,39.70109432521891,79,63
2014,Giant Pumpkin,1733.0,41.0,0.0,0.0,Puyallup,Washington,WA,47.1855556,-122.29166670000001,USC00455224,113.44303797468355,228.49367088607596,19.569620253164558,115.0506329113924,25.34720276654374,46.67560539420926,57.106891124946635,39.70109432521891,79,63
2014,Giant Pumpkin,1739.0,30.5,0.0,0.0,Sumner,Washington,WA,47.2033333,-122.23916670000001,USC00455224,113.44303797468355,228.49367088607596,19.569620253164558,115.0506329113924,25.34720276654374,46.67560539420926,57.106891124946635,39.70109432521891,79,63
2014,Giant Pumpkin,73.0,1627.5,1701.0,440.0,Washington,Michigan,MI,42.724444399999996,-83.03611109999999,USC00206658,135.392,243.872,29.016,108.48,45.02739237970738,45.66091290964227,62.613121370379986,27.353598572010767,125,110
2014,Giant Pumpkin,155.0,1440.0,1407.0,406.0,Washington,Michigan,MI,42.724444399999996,-83.03611109999999,USC00206658,135.392,243.872,29.016,108.48,45.02739237970738,45.66091290964227,62.613121370379986,27.353598572010767,125,110
2014,Giant Pumpkin,75.0,1626.5,1658.0,435.0,Jacksonville,Illinois,IL,39.7338889,-90.22888890000002,USC00114447,148.63576158940398,270.72185430463577,48.01324503311258,122.08609271523179,47.196537082531634,49.89243883133628,131.6673073446843,32.751374606745074,149,139
2014,Giant Pumpkin,77.0,1625.5,1536.0,421.0,Fairfield,Connecticut,CT,41.1411111,-73.2641667,USC00060808,149.88666666666666,255.12,29.78,105.23333333333333,39.852334258626534,43.45836856875461,100.84494510395719,28.579200365165992,150,140
2014,Giant Pumpkin,328.0,1204.0,1224.0,385.0,Trumbull,Connecticut,CT,41.2427778,-73.20111109999998,USC00060808,149.88666666666666,255.12,29.78,105.23333333333333,39.852334258626534,43.45836856875461,100.84494510395719,28.579200365165992,150,140
